Crash Number,City Town Name,Crash Date,Crash Status,Crash Time,Number of Vehicles,Total Fatalities,County Name,Hit and Run,Vehicle Sequence of Events (All Vehicles),Latitude,Longitude,Street Number,Roadway,Near Intersection Roadway,Vehicle Unit Number,Vehicle Make,Vehicle Model,Vehicle Model Year,Driver Violation Code,Person Number,Age,Ejected Description,Injury Type,Person Type,Sex
4450599,FRANKLIN,11/07/2017,Closed,11:19 AM,2.0,0.0,NORFOLK,No hit and run," V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),(Cross median or centerline)",42.06504151,-71.42783061,210, GROVE,,2.0,HOND,,2007.0,"(89 4A),(90 13 B),(90 24 E)",2.0,19.0,Not ejected,Non-fatal injury - Non-incapacitating,Driver,M - Male
4450643,HANOVER,10/21/2017,Closed,2:45 PM,2.0,0.0,PLYMOUTH,No hit and run," V1:(Collision with motor vehicle in traffic),(Collision with guardrail),(Separation of units) V2:(Collision with motor vehicle in traffic)",42.11513325,-70.86613672,, HANOVER ST Rte 139 E  / PLAIN ST,,1.0,DECA S2R,,2005.0,"(90 17),(90 24),(90 9)",1.0,24.0,Totally ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4450643,HANOVER,10/21/2017,Closed,2:45 PM,2.0,0.0,PLYMOUTH,No hit and run," V1:(Collision with motor vehicle in traffic),(Collision with guardrail),(Separation of units) V2:(Collision with motor vehicle in traffic)",42.11513325,-70.86613672,, HANOVER ST Rte 139 E  / PLAIN ST,,1.0,DECA S2R,,2005.0,,2.0,23.0,Totally ejected,Non-fatal injury - Incapacitating,Passenger,F - Female
4450643,HANOVER,10/21/2017,Closed,2:45 PM,2.0,0.0,PLYMOUTH,No hit and run," V1:(Collision with motor vehicle in traffic),(Collision with guardrail),(Separation of units) V2:(Collision with motor vehicle in traffic)",42.11513325,-70.86613672,, HANOVER ST Rte 139 E  / PLAIN ST,,2.0,FORD EXPLOR,,2017.0,,3.0,68.0,Not ejected,Non-fatal injury - Possible,Driver,F - Female
4450643,HANOVER,10/21/2017,Closed,2:45 PM,2.0,0.0,PLYMOUTH,No hit and run," V1:(Collision with motor vehicle in traffic),(Collision with guardrail),(Separation of units) V2:(Collision with motor vehicle in traffic)",42.11513325,-70.86613672,, HANOVER ST Rte 139 E  / PLAIN ST,,2.0,FORD EXPLOR,,2017.0,,4.0,70.0,Not ejected,Non-fatal injury - Possible,Passenger,F - Female
4450662,MOUNT WASHINGTON,10/22/2017,Closed,11:51 AM,1.0,0.0,BERKSHIRE,No hit and run, V1:(Collision with curb),42.11851107,-73.47492657,45, WEST STREET Rte UNKNOW,,1.0,HARLEY-DAVIDSON,,2005.0,(89 4A),1.0,56.0,Totally ejected,Non-fatal injury - Incapacitating,Driver,F - Female
4450675,WEYMOUTH,10/15/2017,Closed,5:42 PM,2.0,1.0,NORFOLK,No hit and run," V1:(Collision with motor vehicle in traffic),(Collision with embankment) V2:(Collision with motor vehicle in traffic),(Collision with other fixed object(wall, building, tunnel, etc.))",42.19737319,-70.96382628,, PILGRIM HIGHWAY Rte 3 S, RAMP-RT 3 SB TO RT 18 SB,1.0,FORD,,2003.0,,1.0,65.0,Totally ejected,Fatal injury (K),Driver,F - Female
4450675,WEYMOUTH,10/15/2017,Closed,5:42 PM,2.0,1.0,NORFOLK,No hit and run," V1:(Collision with motor vehicle in traffic),(Collision with embankment) V2:(Collision with motor vehicle in traffic),(Collision with other fixed object(wall, building, tunnel, etc.))",42.19737319,-70.96382628,, PILGRIM HIGHWAY Rte 3 S, RAMP-RT 3 SB TO RT 18 SB,2.0,HONDA,,2015.0,,2.0,66.0,Not ejected,Non-fatal injury - Non-incapacitating,Driver,M - Male
4450675,WEYMOUTH,10/15/2017,Closed,5:42 PM,2.0,1.0,NORFOLK,No hit and run," V1:(Collision with motor vehicle in traffic),(Collision with embankment) V2:(Collision with motor vehicle in traffic),(Collision with other fixed object(wall, building, tunnel, etc.))",42.19737319,-70.96382628,, PILGRIM HIGHWAY Rte 3 S, RAMP-RT 3 SB TO RT 18 SB,2.0,HONDA,,2015.0,,3.0,63.0,Not ejected,No injury,Passenger,F - Female
4450675,WEYMOUTH,10/15/2017,Closed,5:42 PM,2.0,1.0,NORFOLK,No hit and run," V1:(Collision with motor vehicle in traffic),(Collision with embankment) V2:(Collision with motor vehicle in traffic),(Collision with other fixed object(wall, building, tunnel, etc.))",42.19737319,-70.96382628,, PILGRIM HIGHWAY Rte 3 S, RAMP-RT 3 SB TO RT 18 SB,2.0,HONDA,,2015.0,,4.0,8.0,Not ejected,No injury,Passenger,M - Male
4450794,LANCASTER,10/26/2017,Closed,6:42 PM,1.0,0.0,WORCESTER,No hit and run, V1:(Collision with pedestrian),42.46902045,-71.67421492,, MAIN STREET Rte 117 W, SHIRLEY ROAD,1.0,FORD,,2013.0,(89 11),1.0,82.0,Not ejected,Non-fatal injury - Possible,Driver,F - Female
4450794,LANCASTER,10/26/2017,Closed,6:42 PM,1.0,0.0,WORCESTER,No hit and run, V1:(Collision with pedestrian),42.46902045,-71.67421492,, MAIN STREET Rte 117 W, SHIRLEY ROAD,,,,,,2.0,14.0,,Non-fatal injury - Incapacitating,Vulnerable User,M - Male
4450811,TOPSFIELD,09/08/2017,Closed,2:24 PM,2.0,0.0,ESSEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.66244793,-70.92990824,461, BOSTON STREET,,1.0,JEEP,WRANGL,2016.0,,1.0,48.0,Not ejected,No injury,Driver,F - Female
4450811,TOPSFIELD,09/08/2017,Closed,2:24 PM,2.0,0.0,ESSEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.66244793,-70.92990824,461, BOSTON STREET,,2.0,TOYT,,2011.0,,2.0,61.0,Not ejected,Non-fatal injury - Incapacitating,Driver,F - Female
4450811,TOPSFIELD,09/08/2017,Closed,2:24 PM,2.0,0.0,ESSEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.66244793,-70.92990824,461, BOSTON STREET,,2.0,TOYT,,2011.0,,3.0,41.0,Not ejected,Non-fatal injury - Non-incapacitating,Passenger,F - Female
4450811,TOPSFIELD,09/08/2017,Closed,2:24 PM,2.0,0.0,ESSEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.66244793,-70.92990824,461, BOSTON STREET,,2.0,TOYT,,2011.0,,4.0,89.0,Not ejected,No injury,Passenger,F - Female
4450849,WINCHENDON,10/14/2017,Closed,11:33 PM,1.0,0.0,WORCESTER,No hit and run," V1:(Ran off road left),(Collision with highway traffic sign post),(Collision with guardrail),(Collision with tree)",42.66681304,-72.07934107,8, BALDWINVILLE STATE RD,,1.0,CHEV,,2015.0,,1.0,33.0,Not ejected,Non-fatal injury - Incapacitating,Driver,F - Female
4450849,WINCHENDON,10/14/2017,Closed,11:33 PM,1.0,0.0,WORCESTER,No hit and run," V1:(Ran off road left),(Collision with highway traffic sign post),(Collision with guardrail),(Collision with tree)",42.66681304,-72.07934107,8, BALDWINVILLE STATE RD,,1.0,CHEV,,2015.0,,2.0,22.0,Not ejected,Non-fatal injury - Non-incapacitating,Passenger,F - Female
4450870,WOBURN,10/24/2017,Closed,6:48 PM,2.0,1.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.46443481,-71.19109966,, RUSSELL ST / STEVIN DR,,1.0,HYUN,,2015.0,,1.0,64.0,Not ejected,Non-fatal injury - Possible,Driver,F - Female
4450870,WOBURN,10/24/2017,Closed,6:48 PM,2.0,1.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.46443481,-71.19109966,, RUSSELL ST / STEVIN DR,,1.0,HYUN,,2015.0,,2.0,68.0,Not ejected,Non-fatal injury - Possible,Passenger,F - Female
4450870,WOBURN,10/24/2017,Closed,6:48 PM,2.0,1.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.46443481,-71.19109966,, RUSSELL ST / STEVIN DR,,2.0,YAMA,,2002.0,,3.0,20.0,Totally ejected,Fatal injury (K),Driver,M - Male
4450912,LANCASTER,10/30/2017,Closed,9:32 PM,1.0,0.0,WORCESTER,No hit and run," V1:(Ran off road right),(Overturn/rollover),(Collision with tree),(Collision with ditch)",,,, SEVEN BRIDGE RD Rte 117 W,,1.0,NISS,,2004.0,,1.0,25.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4450949,LOWELL,10/16/2017,Closed,3:15 PM,2.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.64625432,-71.34153734,300, VARNUM AVENUE, STOCKBRIDGE AVENUE,1.0,HOND,CRV,2016.0,,1.0,50.0,Not ejected,Non-fatal injury - Incapacitating,Driver,F - Female
4450949,LOWELL,10/16/2017,Closed,3:15 PM,2.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.64625432,-71.34153734,300, VARNUM AVENUE, STOCKBRIDGE AVENUE,2.0,HOND,CRV,2013.0,,2.0,60.0,Not ejected,Non-fatal injury - Incapacitating,Driver,F - Female
4451026,BOSTON,10/15/2017,Closed,10:26 PM,2.0,0.0,SUFFOLK,"Yes, hit and run", V2:(Collision with motor vehicle in traffic),42.38389967,-71.07371192,, MAFFA WAY / RUTHERFORD AVENUE / SULLIVAN SQUARE,,1.0,,,,,1.0,,Not reported,Not reported,Driver,Not reported
4451026,BOSTON,10/15/2017,Closed,10:26 PM,2.0,0.0,SUFFOLK,"Yes, hit and run", V2:(Collision with motor vehicle in traffic),42.38389967,-71.07371192,, MAFFA WAY / RUTHERFORD AVENUE / SULLIVAN SQUARE,,2.0,SUZI,GSXR60,2007.0,,2.0,22.0,Unknown,Non-fatal injury - Incapacitating,Driver,M - Male
4451256,PLYMOUTH,10/22/2017,Closed,1:15 PM,2.0,0.0,PLYMOUTH,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),41.81702997,-70.55165651,2300, STATE RD,,1.0,NISS,,2009.0,,1.0,53.0,Not ejected,No injury,Driver,M - Male
4451256,PLYMOUTH,10/22/2017,Closed,1:15 PM,2.0,0.0,PLYMOUTH,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),41.81702997,-70.55165651,2300, STATE RD,,1.0,NISS,,2009.0,,2.0,55.0,Not ejected,Non-fatal injury - Incapacitating,Passenger,F - Female
4451256,PLYMOUTH,10/22/2017,Closed,1:15 PM,2.0,0.0,PLYMOUTH,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),41.81702997,-70.55165651,2300, STATE RD,,2.0,SUBA,,2015.0,,3.0,33.0,Not ejected,Non-fatal injury - Non-incapacitating,Driver,F - Female
4451301,BOSTON,11/06/2017,Closed,11:55 PM,1.0,0.0,SUFFOLK,No hit and run," V1:(Collision with light  pole or other post/support),(Collision with bridge)",42.30382752,-71.04777489,, WILLIAM T MORRISSEY BOULEVARD, RAMP-RTS 93 NB/3 NB TO MORRISSEY BLVD,1.0,CHEVROLET,,2002.0,,1.0,34.0,Not ejected,No injury,Driver,M - Male
4451301,BOSTON,11/06/2017,Closed,11:55 PM,1.0,0.0,SUFFOLK,No hit and run," V1:(Collision with light  pole or other post/support),(Collision with bridge)",42.30382752,-71.04777489,, WILLIAM T MORRISSEY BOULEVARD, RAMP-RTS 93 NB/3 NB TO MORRISSEY BLVD,1.0,CHEVROLET,,2002.0,,2.0,35.0,Not ejected,Non-fatal injury - Incapacitating,Passenger,M - Male
4451301,BOSTON,11/06/2017,Closed,11:55 PM,1.0,0.0,SUFFOLK,No hit and run," V1:(Collision with light  pole or other post/support),(Collision with bridge)",42.30382752,-71.04777489,, WILLIAM T MORRISSEY BOULEVARD, RAMP-RTS 93 NB/3 NB TO MORRISSEY BLVD,1.0,CHEVROLET,,2002.0,,3.0,37.0,Not ejected,Non-fatal injury - Non-incapacitating,Passenger,M - Male
4451301,BOSTON,11/06/2017,Closed,11:55 PM,1.0,0.0,SUFFOLK,No hit and run," V1:(Collision with light  pole or other post/support),(Collision with bridge)",42.30382752,-71.04777489,, WILLIAM T MORRISSEY BOULEVARD, RAMP-RTS 93 NB/3 NB TO MORRISSEY BLVD,1.0,CHEVROLET,,2002.0,,4.0,19.0,Not ejected,Non-fatal injury - Incapacitating,Passenger,Not reported
4451352,HAMILTON,10/03/2017,Closed,9:59 AM,1.0,0.0,ESSEX,No hit and run, V1:(Collision with other movable object),42.65682363,-70.86308592,947, HIGHLAND ST,,1.0,HOND,,2009.0,(89 4),1.0,49.0,Not ejected,Non-fatal injury - Non-incapacitating,Driver,F - Female
4451352,HAMILTON,10/03/2017,Closed,9:59 AM,1.0,0.0,ESSEX,No hit and run, V1:(Collision with other movable object),42.65682363,-70.86308592,947, HIGHLAND ST,,1.0,HOND,,2009.0,,2.0,58.0,Not ejected,Non-fatal injury - Incapacitating,Passenger,M - Male
4451409,DARTMOUTH,07/28/2017,Closed,8:05 PM,2.0,0.0,BRISTOL,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),41.5917165,-70.94768129,, ELM ST / GOULD ST,,1.0,HOND,,2012.0,"(89 8),(90 9)",1.0,47.0,Not ejected,No injury,Driver,M - Male
4451409,DARTMOUTH,07/28/2017,Closed,8:05 PM,2.0,0.0,BRISTOL,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),41.5917165,-70.94768129,, ELM ST / GOULD ST,,2.0,HD,,2011.0,,2.0,48.0,Totally ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4451409,DARTMOUTH,07/28/2017,Closed,8:05 PM,2.0,0.0,BRISTOL,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),41.5917165,-70.94768129,, ELM ST / GOULD ST,,2.0,HD,,2011.0,,3.0,49.0,Totally ejected,Non-fatal injury - Incapacitating,Passenger,F - Female
4451437,STERLING,11/04/2017,Closed,12:55 AM,1.0,0.0,WORCESTER,No hit and run," V1:(Ran off road right),(Collision with embankment),(Collision with other fixed object(wall, building, tunnel, etc.)),(Collision with tree)",42.47580781,-71.80107547,290, UPPER NORTH ROW RD,,1.0,BMW,,2013.0,,1.0,24.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4451447,TEWKSBURY,11/07/2017,Closed,4:52 PM,1.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with pedestrian),42.57649768,-71.20485069,, BROWN ST / ARKANSAS RD,,1.0,BMW,,2007.0,,1.0,62.0,Not ejected,No injury,Driver,M - Male
4451447,TEWKSBURY,11/07/2017,Closed,4:52 PM,1.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with pedestrian),42.57649768,-71.20485069,, BROWN ST / ARKANSAS RD,,1.0,BMW,,2007.0,,2.0,60.0,Not ejected,No injury,Passenger,F - Female
4451447,TEWKSBURY,11/07/2017,Closed,4:52 PM,1.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with pedestrian),42.57649768,-71.20485069,, BROWN ST / ARKANSAS RD,,,,,,,3.0,29.0,,Non-fatal injury - Incapacitating,Vulnerable User,F - Female
4451462,DARTMOUTH,07/18/2017,Closed,11:39 AM,1.0,0.0,BRISTOL,No hit and run, V1:(Collision with animal - other),41.67850839,-70.9993784,337, OLD FALL RIVER RD,,1.0,SUZI,,1988.0,,1.0,21.0,Totally ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4451530,DARTMOUTH,09/18/2017,Closed,10:00 AM,1.0,0.0,BRISTOL,No hit and run, V1:(Overturn/rollover),41.60982192,-70.93646389,31, COVE RD,,1.0,XX,,2012.0,,1.0,22.0,Totally ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4451547,DARTMOUTH,11/04/2017,Closed,11:13 AM,2.0,0.0,BRISTOL,No hit and run, V1:(Other non-collision) V2:(Collision with utility pole),41.64053481,-71.01062193,551, STATE RD,,1.0,NISS,,2012.0,(89 4A),1.0,28.0,Not ejected,No injury,Driver,F - Female
4451547,DARTMOUTH,11/04/2017,Closed,11:13 AM,2.0,0.0,BRISTOL,No hit and run, V1:(Other non-collision) V2:(Collision with utility pole),41.64053481,-71.01062193,551, STATE RD,,1.0,NISS,,2012.0,,2.0,40.0,Not ejected,No injury,Passenger,F - Female
4451547,DARTMOUTH,11/04/2017,Closed,11:13 AM,2.0,0.0,BRISTOL,No hit and run, V1:(Other non-collision) V2:(Collision with utility pole),41.64053481,-71.01062193,551, STATE RD,,2.0,CHEV,,2009.0,,3.0,48.0,Not ejected,Non-fatal injury - Incapacitating,Driver,F - Female
4451561,WAREHAM,11/07/2017,Closed,6:38 PM,1.0,0.0,PLYMOUTH,No hit and run, V1:(Collision with utility pole),41.79281702,-70.75791414,2288, CRANBERRY HWY,,1.0,HOND,,2003.0,"(89 4A),(90 10),(90 17),(90 24)",1.0,41.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4451875,YARMOUTH,11/08/2017,Closed,2:23 PM,3.0,0.0,BARNSTABLE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic),41.69020454,-70.20510632,127, WHITE'S PATH,,1.0,FORD,,2007.0,,1.0,21.0,Not ejected,Non-fatal injury - Non-incapacitating,Driver,F - Female
4451875,YARMOUTH,11/08/2017,Closed,2:23 PM,3.0,0.0,BARNSTABLE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic),41.69020454,-70.20510632,127, WHITE'S PATH,,2.0,NISS,,2016.0,,2.0,39.0,Not ejected,Non-fatal injury - Incapacitating,Driver,F - Female
4451875,YARMOUTH,11/08/2017,Closed,2:23 PM,3.0,0.0,BARNSTABLE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic),41.69020454,-70.20510632,127, WHITE'S PATH,,3.0,TOYT,,2013.0,,3.0,61.0,Not ejected,Non-fatal injury - Possible,Driver,F - Female
4451891,GEORGETOWN,11/07/2017,Closed,3:33 PM,1.0,0.0,ESSEX,No hit and run, V1:(Collision with embankment),42.71319179,-70.96227489,,,,1.0,CHEVROLET,,2001.0,"(89 4A),(90 20 A),(90 24 E)",1.0,51.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4451908,CHICOPEE,11/06/2017,Closed,2:03 PM,3.0,0.0,HAMPDEN,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic) V3:(Collision with median barrier),42.13539207,-72.6123183,, Rte 91 S,,1.0,SUBARU,,2017.0,,1.0,38.0,Not ejected,No injury,Driver,Not reported
4451908,CHICOPEE,11/06/2017,Closed,2:03 PM,3.0,0.0,HAMPDEN,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic) V3:(Collision with median barrier),42.13539207,-72.6123183,, Rte 91 S,,2.0,SUBARU,,2011.0,,2.0,20.0,Not ejected,No injury,Driver,M - Male
4451908,CHICOPEE,11/06/2017,Closed,2:03 PM,3.0,0.0,HAMPDEN,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic) V3:(Collision with median barrier),42.13539207,-72.6123183,, Rte 91 S,,3.0,HONDA,,2003.0,,3.0,36.0,Not ejected,Non-fatal injury - Incapacitating,Driver,Not reported
4452015,WOBURN,11/06/2017,Closed,4:00 PM,1.0,0.0,MIDDLESEX,No hit and run," V1:(Ran off road left),(Collision with tree)",42.49788045,-71.15648316,, Rte 38 S, MAIN STREET CIRCLE,1.0,NISSAN,,2016.0,"(89 4A),(90 10 A)",1.0,35.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4452016,DANVERS,11/06/2017,Closed,5:32 PM,1.0,0.0,ESSEX,No hit and run," V1:(Ran off road right),(Collision with embankment),(Collision with tree)",42.59319835,-70.9610315,, Rte 1 N,,1.0,TOYOTA,,2010.0,"(90 10 A),(90 23 H),(90 34J)",1.0,52.0,Not ejected,Non-fatal injury - Incapacitating,Driver,F - Female
4452136,NORTH ATTLEBOROUGH,10/23/2017,Closed,8:50 PM,3.0,0.0,BRISTOL,No hit and run," V1:(Collision with motor vehicle in traffic),(Ran off road right) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic)",41.96941016,-71.2954712,, Rte 95 N,,1.0,HONDA,,2004.0,,1.0,53.0,Not ejected,No injury,Driver,M - Male
4452136,NORTH ATTLEBOROUGH,10/23/2017,Closed,8:50 PM,3.0,0.0,BRISTOL,No hit and run," V1:(Collision with motor vehicle in traffic),(Ran off road right) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic)",41.96941016,-71.2954712,, Rte 95 N,,2.0,TOYOTA,,2015.0,,2.0,48.0,Not ejected,Non-fatal injury - Incapacitating,Driver,Not reported
4452136,NORTH ATTLEBOROUGH,10/23/2017,Closed,8:50 PM,3.0,0.0,BRISTOL,No hit and run," V1:(Collision with motor vehicle in traffic),(Ran off road right) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic)",41.96941016,-71.2954712,, Rte 95 N,,2.0,TOYOTA,,2015.0,,3.0,21.0,Not ejected,Non-fatal injury - Incapacitating,Passenger,Not reported
4452136,NORTH ATTLEBOROUGH,10/23/2017,Closed,8:50 PM,3.0,0.0,BRISTOL,No hit and run," V1:(Collision with motor vehicle in traffic),(Ran off road right) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic)",41.96941016,-71.2954712,, Rte 95 N,,2.0,TOYOTA,,2015.0,,4.0,51.0,Not ejected,Non-fatal injury - Non-incapacitating,Passenger,Not reported
4452136,NORTH ATTLEBOROUGH,10/23/2017,Closed,8:50 PM,3.0,0.0,BRISTOL,No hit and run," V1:(Collision with motor vehicle in traffic),(Ran off road right) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic)",41.96941016,-71.2954712,, Rte 95 N,,2.0,TOYOTA,,2015.0,,5.0,32.0,Not ejected,Non-fatal injury - Incapacitating,Passenger,Not reported
4452136,NORTH ATTLEBOROUGH,10/23/2017,Closed,8:50 PM,3.0,0.0,BRISTOL,No hit and run," V1:(Collision with motor vehicle in traffic),(Ran off road right) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic)",41.96941016,-71.2954712,, Rte 95 N,,3.0,NISSAN,,2012.0,,6.0,67.0,Not ejected,No injury,Driver,F - Female
4452137,NORTH ATTLEBOROUGH,10/23/2017,Closed,9:49 PM,2.0,0.0,BRISTOL,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),41.96941016,-71.2954712,, Rte 95 N,,1.0,TOYOTA,,1995.0,,1.0,21.0,Not ejected,No injury,Driver,F - Female
4452137,NORTH ATTLEBOROUGH,10/23/2017,Closed,9:49 PM,2.0,0.0,BRISTOL,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),41.96941016,-71.2954712,, Rte 95 N,,1.0,TOYOTA,,1995.0,,2.0,1.0,Not ejected,Non-fatal injury - Incapacitating,Passenger,Not reported
4452137,NORTH ATTLEBOROUGH,10/23/2017,Closed,9:49 PM,2.0,0.0,BRISTOL,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),41.96941016,-71.2954712,, Rte 95 N,,2.0,HONDA,,2005.0,,3.0,42.0,Not ejected,No injury,Driver,M - Male
